Name,Lat,Lon,Url
IRQ_NI_Mosul.AP.406080_TMYx.2003-2017.zip,36.306,43.147,http://climate.onebuilding.org/WMO_Region_2_Asia/IRQ_Iraq/NI_Nineveh/IRQ_NI_Mosul.AP.406080_TMYx.2003-2017.zip
IRQ_NI_Rabiaa.406020_TMYx.zip,36.8,42.1,http://climate.onebuilding.org/WMO_Region_2_Asia/IRQ_Iraq/NI_Nineveh/IRQ_NI_Rabiaa.406020_TMYx.zip
IRQ_NI_Sinjar.406040_TMYx.zip,36.317,41.833,http://climate.onebuilding.org/WMO_Region_2_Asia/IRQ_Iraq/NI_Nineveh/IRQ_NI_Sinjar.406040_TMYx.zip
IRQ_NI_Mosul.AP.406080_TMYx.zip,36.306,43.147,http://climate.onebuilding.org/WMO_Region_2_Asia/IRQ_Iraq/NI_Nineveh/IRQ_NI_Mosul.AP.406080_TMYx.zip
IRQ_QA_Diwaniyah.406720_TMYx.2003-2017.zip,31.95,44.95,http://climate.onebuilding.org/WMO_Region_2_Asia/IRQ_Iraq/QA_Qadisiyah/IRQ_QA_Diwaniyah.406720_TMYx.2003-2017.zip
IRQ_QA_Diwaniyah.406720_TMYx.zip,31.95,44.95,http://climate.onebuilding.org/WMO_Region_2_Asia/IRQ_Iraq/QA_Qadisiyah/IRQ_QA_Diwaniyah.406720_TMYx.zip
IRQ_SD_Al.Sahra.AP.697654_TMYx.2003-2017.zip,34.667,43.517,http://climate.onebuilding.org/WMO_Region_2_Asia/IRQ_Iraq/SD_Saladin/IRQ_SD_Al.Sahra.AP.697654_TMYx.2003-2017.zip
IRQ_SD_Al.Taji.AAF.406514_TMYx.zip,33.524,44.257,http://climate.onebuilding.org/WMO_Region_2_Asia/IRQ_Iraq/SD_Saladin/IRQ_SD_Al.Taji.AAF.406514_TMYx.zip
IRQ_SD_Balad.AB.406506_TMYx.zip,33.94,44.362,http://climate.onebuilding.org/WMO_Region_2_Asia/IRQ_Iraq/SD_Saladin/IRQ_SD_Balad.AB.406506_TMYx.zip
IRQ_SD_Al.Sahra.AP.697654_TMYx.zip,34.667,43.517,http://climate.onebuilding.org/WMO_Region_2_Asia/IRQ_Iraq/SD_Saladin/IRQ_SD_Al.Sahra.AP.697654_TMYx.zip
IRQ_SD_Baiji.406290_TMYx.zip,34.9,43.533,http://climate.onebuilding.org/WMO_Region_2_Asia/IRQ_Iraq/SD_Saladin/IRQ_SD_Baiji.406290_TMYx.zip
IRQ_SD_Primam.406110_TMYx.zip,36.383,44.2,http://climate.onebuilding.org/WMO_Region_2_Asia/IRQ_Iraq/SD_Saladin/IRQ_SD_Primam.406110_TMYx.zip
IRQ_SD_Al.Taji.AAF.406514_TMYx.2003-2017.zip,33.524,44.257,http://climate.onebuilding.org/WMO_Region_2_Asia/IRQ_Iraq/SD_Saladin/IRQ_SD_Al.Taji.AAF.406514_TMYx.2003-2017.zip
IRQ_SD_Balad.AB.406506_TMYx.2003-2017.zip,33.94,44.362,http://climate.onebuilding.org/WMO_Region_2_Asia/IRQ_Iraq/SD_Saladin/IRQ_SD_Balad.AB.406506_TMYx.2003-2017.zip
IRQ_SU_Sulaymaniyah.406230_TMYx.2003-2017.zip,35.55,45.45,http://climate.onebuilding.org/WMO_Region_2_Asia/IRQ_Iraq/SU_Sulaymaniyah/IRQ_SU_Sulaymaniyah.406230_TMYx.2003-2017.zip
IRQ_SU_Sulaymaniyah.406230_TMYx.zip,35.55,45.45,http://climate.onebuilding.org/WMO_Region_2_Asia/IRQ_Iraq/SU_Sulaymaniyah/IRQ_SU_Sulaymaniyah.406230_TMYx.zip
IRQ_WA_Al.Hay.406650_TMYx.2003-2017.zip,32.133,46.033,http://climate.onebuilding.org/WMO_Region_2_Asia/IRQ_Iraq/WA_Wasit/IRQ_WA_Al.Hay.406650_TMYx.2003-2017.zip
RUS_KC_Shadzhatmaz.371260_TMYx.zip,43.733,42.667,http://climate.onebuilding.org/WMO_Region_6_Europe/RUS_Russian_Federation/KC_Karachay-Cherkessia/RUS_KC_Shadzhatmaz.371260_TMYx.zip
IRQ_WA_Al.Hay.406650_TMYx.zip,32.133,46.033,http://climate.onebuilding.org/WMO_Region_2_Asia/IRQ_Iraq/WA_Wasit/IRQ_WA_Al.Hay.406650_TMYx.zip
RUS_KDA_Anapa.Intl.AP.370010_TMYx.2003-2017.zip,45.002,37.347,http://climate.onebuilding.org/WMO_Region_6_Europe/RUS_Russian_Federation/KDA_Krasnodar/RUS_KDA_Anapa.Intl.AP.370010_TMYx.2003-2017.zip
KWT_AH_Failakah.Island.405880_TMYx.2003-2017.zip,29.45,48.333,http://climate.onebuilding.org/WMO_Region_2_Asia/KWT_Kuwait/AH_Al_Ahmadi/KWT_AH_Failakah.Island.405880_TMYx.2003-2017.zip
RUS_KDA_Krasnodar-Pashkovskiy.Intl.AP.349290_TMYx.zip,45.035,39.171,http://climate.onebuilding.org/WMO_Region_6_Europe/RUS_Russian_Federation/KDA_Krasnodar/RUS_KDA_Krasnodar-Pashkovskiy.Intl.AP.349290_TMYx.zip
KWT_AH_Juliah.Port.405930_TMYx.2003-2017.zip,28.867,48.283,http://climate.onebuilding.org/WMO_Region_2_Asia/KWT_Kuwait/AH_Al_Ahmadi/KWT_AH_Juliah.Port.405930_TMYx.2003-2017.zip
KWT_AH_Nuwaiseeb.Resort.405940_TMYx.2003-2017.zip,28.55,48.383,http://climate.onebuilding.org/WMO_Region_2_Asia/KWT_Kuwait/AH_Al_Ahmadi/KWT_AH_Nuwaiseeb.Resort.405940_TMYx.2003-2017.zip
RUS_KDA_Sochi.Intl.AP.371710_TMYx.2003-2017.zip,43.45,39.957,http://climate.onebuilding.org/WMO_Region_6_Europe/RUS_Russian_Federation/KDA_Krasnodar/RUS_KDA_Sochi.Intl.AP.371710_TMYx.2003-2017.zip
KWT_AH_Failakah.Island.405880_TMYx.zip,29.45,48.333,http://climate.onebuilding.org/WMO_Region_2_Asia/KWT_Kuwait/AH_Al_Ahmadi/KWT_AH_Failakah.Island.405880_TMYx.zip
RUS_KDA_Anapa.Intl.AP.370010_TMYx.zip,45.002,37.347,http://climate.onebuilding.org/WMO_Region_6_Europe/RUS_Russian_Federation/KDA_Krasnodar/RUS_KDA_Anapa.Intl.AP.370010_TMYx.zip
KWT_AH_Juliah.Port.405930_TMYx.zip,28.867,48.283,http://climate.onebuilding.org/WMO_Region_2_Asia/KWT_Kuwait/AH_Al_Ahmadi/KWT_AH_Juliah.Port.405930_TMYx.zip
RUS_KDA_Krasnodar.Kruglik.349270_TMYx.2003-2017.zip,45.05,39.033,http://climate.onebuilding.org/WMO_Region_6_Europe/RUS_Russian_Federation/KDA_Krasnodar/RUS_KDA_Krasnodar.Kruglik.349270_TMYx.2003-2017.zip
KWT_AH_Nuwaiseeb.Resort.405940_TMYx.zip,28.55,48.383,http://climate.onebuilding.org/WMO_Region_2_Asia/KWT_Kuwait/AH_Al_Ahmadi/KWT_AH_Nuwaiseeb.Resort.405940_TMYx.zip
RUS_KDA_Sochi.Intl.AP.371710_TMYx.zip,43.45,39.957,http://climate.onebuilding.org/WMO_Region_6_Europe/RUS_Russian_Federation/KDA_Krasnodar/RUS_KDA_Sochi.Intl.AP.371710_TMYx.zip
KWT_AH_Jaber.AB.405735_TMYx.2003-2017.zip,28.935,47.792,http://climate.onebuilding.org/WMO_Region_2_Asia/KWT_Kuwait/AH_Al_Ahmadi/KWT_AH_Jaber.AB.405735_TMYx.2003-2017.zip
RUS_KDA_Armavir.370310_TMYx.2003-2017.zip,44.983,41.117,http://climate.onebuilding.org/WMO_Region_6_Europe/RUS_Russian_Federation/KDA_Krasnodar/RUS_KDA_Armavir.370310_TMYx.2003-2017.zip
KWT_AH_Maradim.Island.Lighthouse.405960_TMYx.2003-2017.zip,28.68,48.653,http://climate.onebuilding.org/WMO_Region_2_Asia/KWT_Kuwait/AH_Al_Ahmadi/KWT_AH_Maradim.Island.Lighthouse.405960_TMYx.2003-2017.zip
RUS_KDA_Krasnodar.Kruglik.349270_TMYx.zip,45.05,39.033,http://climate.onebuilding.org/WMO_Region_6_Europe/RUS_Russian_Federation/KDA_Krasnodar/RUS_KDA_Krasnodar.Kruglik.349270_TMYx.zip
KWT_AH_Wafra.405920_TMYx.2003-2017.zip,28.567,48.067,http://climate.onebuilding.org/WMO_Region_2_Asia/KWT_Kuwait/AH_Al_Ahmadi/KWT_AH_Wafra.405920_TMYx.2003-2017.zip
RUS_KDA_Temryuk-Kubanskaya.349150_TMYx.zip,45.317,37.378,http://climate.onebuilding.org/WMO_Region_6_Europe/RUS_Russian_Federation/KDA_Krasnodar/RUS_KDA_Temryuk-Kubanskaya.349150_TMYx.zip
KWT_AH_Jaber.AB.405735_TMYx.zip,28.935,47.792,http://climate.onebuilding.org/WMO_Region_2_Asia/KWT_Kuwait/AH_Al_Ahmadi/KWT_AH_Jaber.AB.405735_TMYx.zip
RUS_KDA_Armavir.370310_TMYx.zip,44.983,41.117,http://climate.onebuilding.org/WMO_Region_6_Europe/RUS_Russian_Federation/KDA_Krasnodar/RUS_KDA_Armavir.370310_TMYx.zip
KWT_AH_Maradim.Island.Lighthouse.405960_TMYx.zip,28.68,48.653,http://climate.onebuilding.org/WMO_Region_2_Asia/KWT_Kuwait/AH_Al_Ahmadi/KWT_AH_Maradim.Island.Lighthouse.405960_TMYx.zip
RUS_KDA_Kropotkin.349360_TMYx.zip,45.433,40.567,http://climate.onebuilding.org/WMO_Region_6_Europe/RUS_Russian_Federation/KDA_Krasnodar/RUS_KDA_Kropotkin.349360_TMYx.zip
KWT_AH_Wafra.405920_TMYx.zip,28.567,48.067,http://climate.onebuilding.org/WMO_Region_2_Asia/KWT_Kuwait/AH_Al_Ahmadi/KWT_AH_Wafra.405920_TMYx.zip
RUS_KDA_Tikhoretsk.348380_TMYx.2003-2017.zip,45.85,40.083,http://climate.onebuilding.org/WMO_Region_6_Europe/RUS_Russian_Federation/KDA_Krasnodar/RUS_KDA_Tikhoretsk.348380_TMYx.2003-2017.zip
KWT_FA_Kuwait.Intl.AP.405820_TMYx.2003-2017.zip,29.227,47.969,http://climate.onebuilding.org/WMO_Region_2_Asia/KWT_Kuwait/FA_Al_Farwaniyah/KWT_FA_Kuwait.Intl.AP.405820_TMYx.2003-2017.zip
RUS_KDA_Dolzhanskaya.347190_TMYx.zip,46.617,37.8,http://climate.onebuilding.org/WMO_Region_6_Europe/RUS_Russian_Federation/KDA_Krasnodar/RUS_KDA_Dolzhanskaya.347190_TMYx.zip
RUS_KDA_Kushchyovskaya.347370_TMYx.zip,46.533,39.617,http://climate.onebuilding.org/WMO_Region_6_Europe/RUS_Russian_Federation/KDA_Krasnodar/RUS_KDA_Kushchyovskaya.347370_TMYx.zip
KWT_FA_Rabia.405800_TMYx.2003-2017.zip,29.3,47.933,http://climate.onebuilding.org/WMO_Region_2_Asia/KWT_Kuwait/FA_Al_Farwaniyah/KWT_FA_Rabia.405800_TMYx.2003-2017.zip
RUS_KDA_Tikhoretsk.348380_TMYx.zip,45.85,40.083,http://climate.onebuilding.org/WMO_Region_6_Europe/RUS_Russian_Federation/KDA_Krasnodar/RUS_KDA_Tikhoretsk.348380_TMYx.zip
KWT_FA_Rabia.405800_TMYx.zip,29.3,47.933,http://climate.onebuilding.org/WMO_Region_2_Asia/KWT_Kuwait/FA_Al_Farwaniyah/KWT_FA_Rabia.405800_TMYx.zip
RUS_KDA_Dzhubga.370090_TMYx.zip,44.333,38.717,http://climate.onebuilding.org/WMO_Region_6_Europe/RUS_Russian_Federation/KDA_Krasnodar/RUS_KDA_Dzhubga.370090_TMYx.zip
KWT_FA_Kuwait.Intl.AP.405820_TMYx.zip,29.227,47.969,http://climate.onebuilding.org/WMO_Region_2_Asia/KWT_Kuwait/FA_Al_Farwaniyah/KWT_FA_Kuwait.Intl.AP.405820_TMYx.zip
RUS_KDA_Novorossiysk.370060_TMYx.zip,44.717,37.85,http://climate.onebuilding.org/WMO_Region_6_Europe/RUS_Russian_Federation/KDA_Krasnodar/RUS_KDA_Novorossiysk.370060_TMYx.zip
KWT_HA_Salmiya.405850_TMYx.2003-2017.zip,29.35,48.1,http://climate.onebuilding.org/WMO_Region_2_Asia/KWT_Kuwait/HA_Hawalli/KWT_HA_Salmiya.405850_TMYx.2003-2017.zip
RUS_KDA_Timashevsk.349220_TMYx.zip,45.633,38.933,http://climate.onebuilding.org/WMO_Region_6_Europe/RUS_Russian_Federation/KDA_Krasnodar/RUS_KDA_Timashevsk.349220_TMYx.zip
KWT_HA_Salmiya.405850_TMYx.zip,29.35,48.1,http://climate.onebuilding.org/WMO_Region_2_Asia/KWT_Kuwait/HA_Hawalli/KWT_HA_Salmiya.405850_TMYx.zip
RUS_KDA_Gelendzhik.370040_TMYx.zip,44.567,38.083,http://climate.onebuilding.org/WMO_Region_6_Europe/RUS_Russian_Federation/KDA_Krasnodar/RUS_KDA_Gelendzhik.370040_TMYx.zip
KWT_JA_Abdali.405500_TMYx.2003-2017.zip,30.067,47.683,http://climate.onebuilding.org/WMO_Region_2_Asia/KWT_Kuwait/JA_Al_Jahra/KWT_JA_Abdali.405500_TMYx.2003-2017.zip
RUS_KDA_Primorsko-Akhtarsk.348240_TMYx.2003-2017.zip,46.05,38.167,http://climate.onebuilding.org/WMO_Region_6_Europe/RUS_Russian_Federation/KDA_Krasnodar/RUS_KDA_Primorsko-Akhtarsk.348240_TMYx.2003-2017.zip
KWT_JA_Jahra.405860_TMYx.zip,29.317,47.667,http://climate.onebuilding.org/WMO_Region_2_Asia/KWT_Kuwait/JA_Al_Jahra/KWT_JA_Jahra.405860_TMYx.zip
RUS_KDA_Tuapse.370180_TMYx.2003-2017.zip,44.1,39.035,http://climate.onebuilding.org/WMO_Region_6_Europe/RUS_Russian_Federation/KDA_Krasnodar/RUS_KDA_Tuapse.370180_TMYx.2003-2017.zip
KWT_JA_Salem.AB.405736_TMYx.2003-2017.zip,29.347,47.521,http://climate.onebuilding.org/WMO_Region_2_Asia/KWT_Kuwait/JA_Al_Jahra/KWT_JA_Salem.AB.405736_TMYx.2003-2017.zip
RUS_KDA_Goryachy-Klyuch.370140_TMYx.zip,44.633,39.1,http://climate.onebuilding.org/WMO_Region_6_Europe/RUS_Russian_Federation/KDA_Krasnodar/RUS_KDA_Goryachy-Klyuch.370140_TMYx.zip
KWT_JA_Abdali.405500_TMYx.zip,30.067,47.683,http://climate.onebuilding.org/WMO_Region_2_Asia/KWT_Kuwait/JA_Al_Jahra/KWT_JA_Abdali.405500_TMYx.zip
RUS_KDA_Primorsko-Akhtarsk.348240_TMYx.zip,46.05,38.167,http://climate.onebuilding.org/WMO_Region_6_Europe/RUS_Russian_Federation/KDA_Krasnodar/RUS_KDA_Primorsko-Akhtarsk.348240_TMYx.zip
KWT_JA_Jal.Aliyah.405520_TMYx.2003-2017.zip,29.617,47.583,http://climate.onebuilding.org/WMO_Region_2_Asia/KWT_Kuwait/JA_Al_Jahra/KWT_JA_Jal.Aliyah.405520_TMYx.2003-2017.zip
RUS_KDA_Tuapse.370180_TMYx.zip,44.1,39.035,http://climate.onebuilding.org/WMO_Region_6_Europe/RUS_Russian_Federation/KDA_Krasnodar/RUS_KDA_Tuapse.370180_TMYx.zip
KWT_JA_Salem.AB.405736_TMYx.zip,29.347,47.521,http://climate.onebuilding.org/WMO_Region_2_Asia/KWT_Kuwait/JA_Al_Jahra/KWT_JA_Salem.AB.405736_TMYx.zip
RUS_KDA_Kanevskaya.348250_TMYx.zip,46.067,38.967,http://climate.onebuilding.org/WMO_Region_6_Europe/RUS_Russian_Federation/KDA_Krasnodar/RUS_KDA_Kanevskaya.348250_TMYx.zip
KWT_JA_Abraque.Mazraa.405730_TMYx.2003-2017.zip,29.367,46.967,http://climate.onebuilding.org/WMO_Region_2_Asia/KWT_Kuwait/JA_Al_Jahra/KWT_JA_Abraque.Mazraa.405730_TMYx.2003-2017.zip
RUS_KDA_Slavyansk-na-Kubani.349240_TMYx.zip,45.283,38.117,http://climate.onebuilding.org/WMO_Region_6_Europe/RUS_Russian_Federation/KDA_Krasnodar/RUS_KDA_Slavyansk-na-Kubani.349240_TMYx.zip
KWT_JA_Jal.Aliyah.405520_TMYx.zip,29.617,47.583,http://climate.onebuilding.org/WMO_Region_2_Asia/KWT_Kuwait/JA_Al_Jahra/KWT_JA_Jal.Aliyah.405520_TMYx.zip
RUS_KDA_Yeysk.347270_TMYx.zip,46.696,38.284,http://climate.onebuilding.org/WMO_Region_6_Europe/RUS_Russian_Federation/KDA_Krasnodar/RUS_KDA_Yeysk.347270_TMYx.zip
KWT_JA_Salmy.405700_TMYx.2003-2017.zip,29.1,46.683,http://climate.onebuilding.org/WMO_Region_2_Asia/KWT_Kuwait/JA_Al_Jahra/KWT_JA_Salmy.405700_TMYx.2003-2017.zip
RUS_KDA_Krasnodar-Pashkovskiy.Intl.AP.349290_TMYx.2003-2017.zip,45.035,39.171,http://climate.onebuilding.org/WMO_Region_6_Europe/RUS_Russian_Federation/KDA_Krasnodar/RUS_KDA_Krasnodar-Pashkovskiy.Intl.AP.349290_TMYx.2003-2017.zip
KWT_JA_Abraque.Mazraa.405730_TMYx.zip,29.367,46.967,http://climate.onebuilding.org/WMO_Region_2_Asia/KWT_Kuwait/JA_Al_Jahra/KWT_JA_Abraque.Mazraa.405730_TMYx.zip
RUS_KEM_Anzhero-Sudzhensk.295400_TMYx.zip,56.117,86,http://climate.onebuilding.org/WMO_Region_6_Europe/RUS_Russian_Federation/KEM_Kemerovo/RUS_KEM_Anzhero-Sudzhensk.295400_TMYx.zip
KWT_JA_Managish.405900_TMYx.2003-2017.zip,29.067,47.533,http://climate.onebuilding.org/WMO_Region_2_Asia/KWT_Kuwait/JA_Al_Jahra/KWT_JA_Managish.405900_TMYx.2003-2017.zip
RUS_KEM_Kondoma.299460_TMYx.zip,52.867,87.283,http://climate.onebuilding.org/WMO_Region_6_Europe/RUS_Russian_Federation/KEM_Kemerovo/RUS_KEM_Kondoma.299460_TMYx.zip
KWT_JA_Salmy.405700_TMYx.zip,29.1,46.683,http://climate.onebuilding.org/WMO_Region_2_Asia/KWT_Kuwait/JA_Al_Jahra/KWT_JA_Salmy.405700_TMYx.zip
RUS_KEM_Novokuznetsk.298460_TMYx.zip,53.733,87.183,http://climate.onebuilding.org/WMO_Region_6_Europe/RUS_Russian_Federation/KEM_Kemerovo/RUS_KEM_Novokuznetsk.298460_TMYx.zip
KWT_JA_Camp.Udairi.698264_TMYx.2003-2017.zip,29.7,47.433,http://climate.onebuilding.org/WMO_Region_2_Asia/KWT_Kuwait/JA_Al_Jahra/KWT_JA_Camp.Udairi.698264_TMYx.2003-2017.zip
RUS_KEM_Barzas.295480_TMYx.zip,55.717,86.3,http://climate.onebuilding.org/WMO_Region_6_Europe/RUS_Russian_Federation/KEM_Kemerovo/RUS_KEM_Barzas.295480_TMYx.zip
KWT_JA_Managish.405900_TMYx.zip,29.067,47.533,http://climate.onebuilding.org/WMO_Region_2_Asia/KWT_Kuwait/JA_Al_Jahra/KWT_JA_Managish.405900_TMYx.zip
RUS_KEM_Krapivinsky.296490_TMYx.zip,55.007,86.812,http://climate.onebuilding.org/WMO_Region_6_Europe/RUS_Russian_Federation/KEM_Kemerovo/RUS_KEM_Krapivinsky.296490_TMYx.zip
KWT_JA_Sulaibiya.405870_TMYx.2003-2017.zip,29.267,47.717,http://climate.onebuilding.org/WMO_Region_2_Asia/KWT_Kuwait/JA_Al_Jahra/KWT_JA_Sulaibiya.405870_TMYx.2003-2017.zip
RUS_KEM_Tayga.295410_TMYx.zip,56.067,85.617,http://climate.onebuilding.org/WMO_Region_6_Europe/RUS_Russian_Federation/KEM_Kemerovo/RUS_KEM_Tayga.295410_TMYx.zip
KWT_JA_Camp.Udairi.698264_TMYx.zip,29.7,47.433,http://climate.onebuilding.org/WMO_Region_2_Asia/KWT_Kuwait/JA_Al_Jahra/KWT_JA_Camp.Udairi.698264_TMYx.zip
RUS_KEM_Belovo.297450_TMYx.zip,54.45,86.367,http://climate.onebuilding.org/WMO_Region_6_Europe/RUS_Russian_Federation/KEM_Kemerovo/RUS_KEM_Belovo.297450_TMYx.zip
KWT_JA_Mitribah.405510_TMYx.2003-2017.zip,29.817,47.35,http://climate.onebuilding.org/WMO_Region_2_Asia/KWT_Kuwait/JA_Al_Jahra/KWT_JA_Mitribah.405510_TMYx.2003-2017.zip
RUS_KEM_Kuzedeevo.298490_TMYx.zip,53.341,87.184,http://climate.onebuilding.org/WMO_Region_6_Europe/RUS_Russian_Federation/KEM_Kemerovo/RUS_KEM_Kuzedeevo.298490_TMYx.zip
RUS_KEM_Tisul.295570_TMYx.2003-2017.zip,55.751,88.3,http://climate.onebuilding.org/WMO_Region_6_Europe/RUS_Russian_Federation/KEM_Kemerovo/RUS_KEM_Tisul.295570_TMYx.2003-2017.zip
KWT_JA_Sulaibiya.405870_TMYx.zip,29.267,47.717,http://climate.onebuilding.org/WMO_Region_2_Asia/KWT_Kuwait/JA_Al_Jahra/KWT_JA_Sulaibiya.405870_TMYx.zip
RUS_KEM_Kemerovo.296450_TMYx.2003-2017.zip,55.25,86.217,http://climate.onebuilding.org/WMO_Region_6_Europe/RUS_Russian_Federation/KEM_Kemerovo/RUS_KEM_Kemerovo.296450_TMYx.2003-2017.zip
KWT_JA_Jahra.405860_TMYx.2003-2017.zip,29.317,47.667,http://climate.onebuilding.org/WMO_Region_2_Asia/KWT_Kuwait/JA_Al_Jahra/KWT_JA_Jahra.405860_TMYx.2003-2017.zip
RUS_KEM_Mariinsk.295510_TMYx.2003-2017.zip,56.183,87.683,http://climate.onebuilding.org/WMO_Region_6_Europe/RUS_Russian_Federation/KEM_Kemerovo/RUS_KEM_Mariinsk.295510_TMYx.2003-2017.zip
KWT_JA_Mitribah.405510_TMYx.zip,29.817,47.35,http://climate.onebuilding.org/WMO_Region_2_Asia/KWT_Kuwait/JA_Al_Jahra/KWT_JA_Mitribah.405510_TMYx.zip
KWT_JA_Umm.Aish.Aquifer.405640_TMYx.zip,29.8,47.767,http://climate.onebuilding.org/WMO_Region_2_Asia/KWT_Kuwait/JA_Al_Jahra/KWT_JA_Umm.Aish.Aquifer.405640_TMYx.zip
RUS_KEM_Tisul.295570_TMYx.zip,55.751,88.3,http://climate.onebuilding.org/WMO_Region_6_Europe/RUS_Russian_Federation/KEM_Kemerovo/RUS_KEM_Tisul.295570_TMYx.zip
RUS_KEM_Kemerovo.296450_TMYx.zip,55.25,86.217,http://climate.onebuilding.org/WMO_Region_6_Europe/RUS_Russian_Federation/KEM_Kemerovo/RUS_KEM_Kemerovo.296450_TMYx.zip
KWT_KU_Kuwait.City.405810_TMYx.2003-2017.zip,29.383,48,http://climate.onebuilding.org/WMO_Region_2_Asia/KWT_Kuwait/KU_Al_Asimah/KWT_KU_Kuwait.City.405810_TMYx.2003-2017.zip
RUS_KEM_Mariinsk.295510_TMYx.zip,56.183,87.683,http://climate.onebuilding.org/WMO_Region_6_Europe/RUS_Russian_Federation/KEM_Kemerovo/RUS_KEM_Mariinsk.295510_TMYx.zip
KWT_KU_Kuwait.City.405810_TMYx.zip,29.383,48,http://climate.onebuilding.org/WMO_Region_2_Asia/KWT_Kuwait/KU_Al_Asimah/KWT_KU_Kuwait.City.405810_TMYx.zip
KWT_KU_South.Dolphin.Met.Station.405720_TMYx.zip,29.417,48,http://climate.onebuilding.org/WMO_Region_2_Asia/KWT_Kuwait/KU_Al_Asimah/KWT_KU_South.Dolphin.Met.Station.405720_TMYx.zip
RUS_KEM_Tsentralny.Rudnik.296540_TMYx.2003-2017.zip,55.217,87.65,http://climate.onebuilding.org/WMO_Region_6_Europe/RUS_Russian_Federation/KEM_Kemerovo/RUS_KEM_Tsentralny.Rudnik.296540_TMYx.2003-2017.zip
RUS_KEM_Kemerovo.AP.296420_TMYx.2003-2017.zip,55.27,86.107,http://climate.onebuilding.org/WMO_Region_6_Europe/RUS_Russian_Federation/KEM_Kemerovo/RUS_KEM_Kemerovo.AP.296420_TMYx.2003-2017.zip
KWT_MU_Beacon.N6.405690_TMYx.zip,29.567,48.2,http://climate.onebuilding.org/WMO_Region_2_Asia/KWT_Kuwait/MU_Mubarak_al_Kabir/KWT_MU_Beacon.N6.405690_TMYx.zip
RUS_KEM_Mezdurecensk.298540_TMYx.zip,53.683,88.05,http://climate.onebuilding.org/WMO_Region_6_Europe/RUS_Russian_Federation/KEM_Kemerovo/RUS_KEM_Mezdurecensk.298540_TMYx.zip
KWT_MU_Bubiyan.Island.405680_TMYx.zip,29.767,48.367,http://climate.onebuilding.org/WMO_Region_2_Asia/KWT_Kuwait/MU_Mubarak_al_Kabir/KWT_MU_Bubiyan.Island.405680_TMYx.zip
RUS_KEM_Tsentralny.Rudnik.296540_TMYx.zip,55.217,87.65,http://climate.onebuilding.org/WMO_Region_6_Europe/RUS_Russian_Federation/KEM_Kemerovo/RUS_KEM_Tsentralny.Rudnik.296540_TMYx.zip
KWT_MU_Sabah-Salem.692394_TMYx.zip,28.964,48.15,http://climate.onebuilding.org/WMO_Region_2_Asia/KWT_Kuwait/MU_Mubarak_al_Kabir/KWT_MU_Sabah-Salem.692394_TMYx.zip
RUS_KEM_Kemerovo.AP.296420_TMYx.zip,55.27,86.107,http://climate.onebuilding.org/WMO_Region_6_Europe/RUS_Russian_Federation/KEM_Kemerovo/RUS_KEM_Kemerovo.AP.296420_TMYx.zip
KWT_MU_Bubiyan.Island.405680_TMYx.2003-2017.zip,29.767,48.367,http://climate.onebuilding.org/WMO_Region_2_Asia/KWT_Kuwait/MU_Mubarak_al_Kabir/KWT_MU_Bubiyan.Island.405680_TMYx.2003-2017.zip
RUS_KEM_Novokuznetsk.298460_TMYx.2003-2017.zip,53.733,87.183,http://climate.onebuilding.org/WMO_Region_6_Europe/RUS_Russian_Federation/KEM_Kemerovo/RUS_KEM_Novokuznetsk.298460_TMYx.2003-2017.zip
KWT_MU_Sabah-Salem.692394_TMYx.2003-2017.zip,28.964,48.15,http://climate.onebuilding.org/WMO_Region_2_Asia/KWT_Kuwait/MU_Mubarak_al_Kabir/KWT_MU_Sabah-Salem.692394_TMYx.2003-2017.zip
RUS_KEM_Ust-Kabyrza.299550_TMYx.zip,52.817,88.45,http://climate.onebuilding.org/WMO_Region_6_Europe/RUS_Russian_Federation/KEM_Kemerovo/RUS_KEM_Ust-Kabyrza.299550_TMYx.zip
RUS_KEM_Kolchugino.297420_TMYx.zip,54.667,86.183,http://climate.onebuilding.org/WMO_Region_6_Europe/RUS_Russian_Federation/KEM_Kemerovo/RUS_KEM_Kolchugino.297420_TMYx.zip
OMN_BJ_Jebel.Shams.412590_TMYx.2003-2017.zip,23.233,57.267,http://climate.onebuilding.org/WMO_Region_2_Asia/OMN_Oman/BJ_Al_Batinah_South/OMN_BJ_Jebel.Shams.412590_TMYx.2003-2017.zip
OMN_BJ_Rustaq.412530_TMYx.zip,23.417,57.433,http://climate.onebuilding.org/WMO_Region_2_Asia/OMN_Oman/BJ_Al_Batinah_South/OMN_BJ_Rustaq.412530_TMYx.zip
RUS_KGD_Baltiysk.267010_TMYx.zip,54.667,19.967,http://climate.onebuilding.org/WMO_Region_6_Europe/RUS_Russian_Federation/KGD_Kaliningrad/RUS_KGD_Baltiysk.267010_TMYx.zip
OMN_BJ_Sayq.412540_TMYx.2003-2017.zip,23.067,57.633,http://climate.onebuilding.org/WMO_Region_2_Asia/OMN_Oman/BJ_Al_Batinah_South/OMN_BJ_Sayq.412540_TMYx.2003-2017.zip
RUS_KGD_Chernyahovsk.267110_TMYx.zip,54.633,21.8,http://climate.onebuilding.org/WMO_Region_6_Europe/RUS_Russian_Federation/KGD_Kaliningrad/RUS_KGD_Chernyahovsk.267110_TMYx.zip
